Polarities,Subjectivities,Coments
0.3274553571428572,0.5154761904761904,"A little late with this review but I just wanted to say that this was our best hotel experience to date in The Big Apple!We spent four nights here in early April as an early birthday present for my wife’s 50th birthday.Superb location by the 9/11 memorial, always have loved this location so close to the Financial District, Battery Park and Brooklyn Bridge (and not as busy as staying close to Broadway / Times Square).On arrival we was informed that we had been upgraded from the Gotham Suite to the Barclay Suite and wow what a suite, truly amazing and the view from our outdoor terrace was quite breathtaking (over looking the Freedom Tower).We loved the bar and whilst we did not eat in the restaurant we enjoyed the food in the bar area, top drawer as you would expect with FS.Also loved the superb Spa facilities.And finally, how good were the FS staff from the moment we stepped into the hotel until the moment we left, this is what makes FS so special.  The restaurant recommendations and even the bar recommendations to watch MUFC in the Champions League! We will return, thanks to all at FS Downtown."
0.7250000000000001,0.75,"The Four Seasons Downtown was absolutely wonderful. The staff, the ambiance, the rooms, the food- everything was just amazing. If you can eat at Cut- it is worth it, the food was delicious! I cannot wait to stay again!"
0.49062500000000003,0.69875,"Loved every bit of our stay at the FS Downtown. Staff was warm and friendly-- always got a very personal and enthusiastic welcome when we walked through the lobby-- the room was spacious and soothing, and the pool was a beautiful retreat. Would definitely stay here again!"
0.35416666666666663,0.46875,"I've traveled all over the world, staying in the most exceptional hotels for both business and pleasure. The Four Seasons is always consistent and this location is no exception. I am making the downtown location my go to for all future NYC trips. "
0.2733057851239669,0.49889807162534433,"We stayed here for a couple of nights upon first arriving in New York. The hotel is excellent and in an amazing location. A few different subway lines are within walking distance making it very convenient. Many shops, cafes and restaurants within the area as well as attractions to visit. The service was very attentive and personal. I will definitely be back here."
0.3953333333333334,0.5666666666666667,"I go to the spa for massage and also nail services.  Everyone there is amazing.  NaJla is a very precise, knowledgeable, pleasant, professional, and trust me knows her job very well.  I feel warmly welcomed always and her pedicures are ever lasting.  Such an Oasis with a very caring manager and an equally wonderful staff."
0.06041666666666667,0.47152777777777777,This was my second trip to this property in last 6 months. This property has completely changed my prior midtown bias due to its exceptional property and service. My only hesitation is that my effusive praise will make it less likely that I’ll be able to get a room in the future. :/
0.09999999999999999,0.5416666666666666,"What waiter must say, when you show him a piece of paper price tag in your freshly squeezed orange juice?As stuff of four seasons hotel downtown think - thank you - is enough.The only thing this four seasons is the same as others i visited, is a cost."
0.28557224025974026,0.38628246753246753,"Four Seasons is well know  for their detaild service that their staff offers. New York Downtown of course had the same software that no other hotel can offer.Excellent service, I would definately recommend to anyone who wants to be treated right. The location is excellent too. Most of the downtown sight seeing places are in walking distance."
0.5541666666666667,0.7166666666666667," Friendly, helpful and professional staff, comfortable, spacious and beautifully designed rooms.  I can’t imagine staying anywhere else when visiting NYC.   The perfect oasis in a bustling and amazing city.  "
-0.0438888888888889,0.45,"Room was very dirty and even though complained while in-house, they weren't very helpful in remedying the situation, didn't even move me to a clean room.  Lacked follow up and just not the type of experience you expect from the premium you are paying.  No resolution and just would not recommend and would choose a property that has a higher standard for cleanliness."
0.3597619047619048,0.6633333333333333,"Probably the most luxurious hotel , absolutely beautiful spotless and very clean. Not cheap to stay here but you get what you pay for! This it 5 plus star hotel  corner room king bed nesspresso maker tv in the bathroom mirror, auto lighting system controls the whole room electric shades and blinds very plush could stay a month here easy ! "
0.3305555555555555,0.4527777777777778,I have stayed downtown several times. this was the best hotel so far. the bed was the most comfortable and the bathroom was the nicest as well. was worth the extra cost versus the other hotels I have experienced.
0.3922398589065255,0.6582892416225748,"The room was excellent , service was great, and the Restraunt was terrific . We had the steak and it was excellent . We will definitely return. The location was great, right down the street from 911 Memorial and a few blocks from the BULL and Wall Street."
0.41540616246498596,0.646498599439776,"Boutique like feel with wonderful Four Seasons service.  Tucked a block off WTC and oculus station, this feels like a new/renovated building.  Check in was easy and they were nice enough to upgrade me to a corner room.  The rooms were well designed with stylish decor.  They were also very large with big windows and plenty of natural light (to be fair I was in one of the higher floors).  The electronics in the room were nice as well.  I enjoyed breakfast in restaurant downstairs on one morning and room service on another - both excellent.  The hotel didn’t seem very crowded however even during middle of the week so I hope they are doing ok.  "
0.09723015873015872,0.5360396825396826,"I would say that the 4S Downtown is OK if you are on a business expense account and you need to visit the NY Stock Exchange or business in the district.  From a tourist's standpoint, the 9-11 memorial is nearby, but it's easy to reach that on the subway if you are staying in a more interesting part of the city.  Otherwise the hotel has a number of pros and cons as per the other reviews.  The bed linens are luxurious.  The 25 yard-long pool is nice.  However, the bar is too small and is overcrowded in the afternoon by the business crowd, especially from around 5 PM onward.  The restaurant CUT, as the name implies, is definitely very meat-oriented.  The most unfortunate thing about dining from my viewpoint as a guest, is that the breakfast menu has limited healthy choices (major menu sections are ""Eggs, eggs, eggs"" and ""Flour, butter, sugar.""). The atmosphere of the hotel as a whole feels a little sterile, especially the lobby area.Aside from these general things is the fact that in my case the hotel made a mistake when I combined two separate reservations that I had made due to an alteration in my trip.  While human errors are understandable, the true test of a luxury hotel and especially my expectations from a 4S hotel is how such errors are handled -- in my case very poorly.  I don't want to be more specific, but apparently from other reviews such has been an issue with other guests as well."
0.6479166666666667,0.45833333333333326,"Four Seasons will never disappoint you. The staff is very friendly and helpful from the moment you step by the door making every guest feel welcome and cherished. I want to take this opportunity to send warm regards to Katora at the front desk, Semir (the best concierge) and the lady that heads housekeeping and assisted me.Since I have involved in the luxury hospitality for several years this hotel stands among the best."
0.26421957671957674,0.5664021164021164,"Opportunity to visit for one night to attend a business meeting on the premises. Arrival and check-in was prompt, friendly and highly professional. Staff throughout (front deck, concierge to wait staff) were incredible they were highly attentive, polite and service-oriented. Assigned room (corner room) was luxurious and tastefully decorated. I like the i-pad next to the bed that provided access to a myriad of services, such as ordering room service. Work desk was of a good size and afforded easy access to power outlets. Room was brightly lit and adorned with a variety of amenities expected of this chain. Bed was extremely comfortable. Climate control was responsive and the room lighting could be easily controlled by switches adjacent to the bed.Bathroom was large and came with a walk-in shower and bath tub. As I arrived late, I elected to order room service which arrived promptly - but the food was mediocre. Breakfast at the Cut restaurant provided standard fare. Overall, given its proximity to downtown attractions, this is a wonderful hotel to gain some respite from visiting the city."
0.6666666666666666,0.7708333333333334,Perfect weekend! Staff was lovely. Excellent location. No noise in the room which made for a perfect night sleep. We have stayed at other Four Seasons and this would rate at the top. We felt as welcomed as we were leaving as when we arrived!
0.2916071428571429,0.5648809523809524,"We spent a weekend at the Four Seasons NY Downtown for my sister-in-law's wedding, and the hotel was truly fabulous.  Beautiful, spacious rooms with extremely comfortable bedding, and the bathroom was incredibly large with a deep tub for soaking while taking in a skyline view.  The service was impeccable, from front desk services to housekeeping.  And the third floor pool was terrific for children, as it ranged from 3.5 to 4 feet deep.We very much felt like celebrities while staying at the Four Seasons.  And in fact we even met one, as celebrity chef Wolfgang Puck was in the elevator with us one evening!  (One of his restaurants is located in the hotel.)  For a high end NYC stay, you cannot do better than this hotel."
0.2882889040783777,0.5428970152654363,This was our first time staying in Lower Manhattan.  We hadn't heard much about this hotel but went ahead and booked.  And we were not disappointed.  We normally stay in Central Park/Bryant Park area but find ourselves in Soho most of the time.  Instead of spending all our time on the train we decided to stay closer to Soho.  The hotel is brand new and feels brand new.  Easy to walk to many places and also many subway connects possible.  We had an amazing stay and the Four Seasons made our anniversary very special.  Whenever possible we stay at Four Seasons due to the world class customer service.  Speaking of which Brett at the front desk was the best.  He remembered our names and our special occasion and we would stop to say hi whenever we passed by the front desk.  Team members like Brett are the reason we stay at Four Seasons.  We will be back.
0.38842803030303025,0.5474242424242425,We stayed 2 nights - Sunday and Monday. I have to say : Turndown service is the best part of our stay! Guest service agent who helped us to check in ( sorry I forgot her name) was very professional so the check in experience was great. Thank you! And Katora (guest service agent) was very friendly as well.  Thank you Four seasons New York Downtown!!
0.5666666666666668,0.65,"Great hotel all around......great restaurant....great bar.....very clean....great front desk staff and check-in/check out....great doormen....housekeeping was intrusive at first...ignoring the ""Do Not Disturb"" light 1st 2 days, but got better at it...big no no for me"
0.3140625,0.675,"1st time staying at this hotel, love it, beds are so comfortable, good food,excellent customer service. love the restaurant. i love the bathroom nice shower. parking is a little expensive but we would definitelystay here again. everything is updated.   "
0.4192640692640693,0.6043722943722943,"We had a wonderful stay at the Four Seasons Downtown location. We got an upgraded room on a higher floor and it was absolutely beautiful with a great view of the city! The hotel is pretty new and it shows. Beds are super comfortable, much appreciated the Nespresso coffee machine. The area around the hotel is great, with convenient subway access. Overall, we had a fantastic experience and we will be back. Highly recommend!! "
0.27,0.42000000000000004,"A short three day getaway to NYC, four seasons in Tribeca is always amazing. This is me and my girlfriend third visit to this four seasons. The staff and service is five star and the the shopping and restaurants are always amazing! Looking forward to our next visit to NYC."
0.43154356060606064,0.6382007575757577,"This is our second stay at Four Seasons Downtown and again, an excellent experience. The hotel is in an excellent location close to three different subway lines plus easy walk to Battery Island for viewing of Statue of Liberty, Wall St, Walk Brooklyn Bridge, 9/11 Museum, cafes and restaurants of Tribecca and shopping in Century 21. Having stayed in Uptown, Midtown and Downtown, this would be my first choice. The Four Season is a stylish hotel with superior service and attention to detail and providing every comfort for their guests. The rooms are welcoming, offering a cosy retreat from the pace of Manhattan. The bathrooms are lovely with generous, high quality toiletries. The staff were warm, friendly and engaging using our name and offering attention to detail.  This hotel has a beautiful indoor swimming pool and gym. We thoroughly recommend Four Seasons Downtown and will return again on our next visit to New York."
0.5405303030303031,0.6878787878787879,Best hotel experience ever! It was obvious from the moment I entered the hotel that the staff was happy in their work. They did everything they could to make my stay perfect. I came to the hotel because my daughter was getting married in New York. I got her a suite and they upgraded her to an even better suite. I held the reception at Cut restaurant and it was beyond my great expectations. The food was fabulous the service was fabulous everybody was as happy for us as we were. The staff genuinely cared about our experience.
0.7292857142857143,0.7942857142857143,"This place was amazing!!! Enjoyed my stay and the staff was excellent! Would go there again! They made our stay feel special since we were celebrating our anniversary! I loved our room, the location, and the staff"
0.3409774436090225,0.5954887218045113,"This hotel sets the standard for ALL other hotels across the world. We arrived for an eight day stay on February 20, 2019 and were warmly greeted by Imani at the front desk. She smiled and made our day with her kindness. She called us by name every single time we saw her and she made us feel genuinely welcome. We were also welcomed with an incredible surprise bottle of Pinot Noir from the Front Desk Manager, Alex Warren. What an amazing young man. He came and greeted us, spoke to us about our plans and made wonderful suggestions for the day. He even suggested that I layer (we are NOT used to the cold weather) and thank God he did because it was a lifesaver! He talked to us about our thoughts on the Broadway Show, Hamilton. Some other names that were memorable and kind people are Samir, Raul and Jason.  We recently stayed at the Wynn in Vegas in a beautiful suite but nothing compares to the personal, amaaaazing, awesome service we received at Four Seasons. We will be back and wouldn't stay any where else! Muah!"
0.35454545454545455,0.503030303030303,"I've stayed at Four Seasons for the first time in NYC, and I couldn't think of a better stay. It is in a great location. Close to Soho and Tribeca. I caught a flu and was frequent at the spa because of the steam room. Ella was absolutely amazing! She brought me turmeric tea every time I went to the spa, and before I would leave, she always gave me a bath salt to take to the room. I couldn't be more thankful because she was just so carrying. Such a 5 stars service! Such a great experience! I will definitely come back."
0.40722402597402596,0.5407467532467533,"We always travel the world and I think four seasons hotel in downtown New York was one Of the  best hotels we stayed. Good service, friendly And accommodating staff, classy ambience, etc.. They gave us an upgrade( credits to Meagan ) ️️️And we felt we were at home. Most specially they took care of my baby dog and all of us had complementary gifts including my baby dog! Will definitely recommend and book our stay again In any four seasons hotel in the world. Thank you!"
0.6577380952380952,0.75,"Excellent Stay!  Room was extremely clean, staff was very friendly and helpful. Food was excellent.  The wonderful young lady at the front desk even provided us with a complementary  bottle of champagne for our girls weekend away! Could not of stayed at a better hotel! "
0.6357142857142858,0.6142857142857142,One of the best Hotels in the world. Excellent services and stay. I would ever come back again. Beautiful SPA and pool. Nice bar and also perfect in-room dining. Close located to financial district and Hudson River. 
0.6315476190476191,0.688095238095238,"Beautiful hotel in downtown NYC. Couldn’t have asked for anything more! The hotel bar was impressive, the room large and the bathroom beautiful. In this part of the city, there is so much to do and see just steps from the hotel!"
0.25,0.9375,Couldn’t have been betterGuest rooms were comfortableStaff was outstanding in helping us check in earlySpa and fitness rooms were of the highest quality and had every necessary exercise equipment..
0.5272727272727272,0.4636363636363636,"This is my second time here. This hotel is great. Although I had some issues this time, the staff tried to do the best they can to make me feel better and to allow my stay here to be great.Jessica from the spa is so amazing and kind, I really enjoyed talking with her and get the best service here.I will probably come back and hope it will be great as it was for me in my second time here. Thank you!M. H"
0.17490079365079367,0.49404761904761907,Raul the doorman went above and beyond for us. We were traveling with our two dogs and he helped us in and out of the car every single time. Carrying the pups for us and generally just very friendly. Not typical service:)
0.2663392857142857,0.6150595238095239,"What a fabulous hotel.  A Great attentive staff.  Beautiful room that was a very good size for NYC.  Love the tile work and marble in the bathroom. Decor is understated and modern.  pool & spa area were very nice.  Great doormen and great smell in the hotel.  Great beds and the rooms are quiet.  Nice little touches too for example we left glasses in the room and they left Four Seasons glasses wipes after housekeeping came.  The only complaint I could think of is at the bar there is a constant cold wind blasting in from the lobby due to poor design.  Overall I would definitely stay again as you can find good prices on the weekends since the WTC area is slow on the weekends, but nothing is very far on the subway.  I loved this hotel."
0.523051948051948,0.6961038961038961,"I had a much needed two night staycation and couldn’t have been happier that I chose the Four Seasons Downtown. My room was wonderful, very large by NYC standards and a perfect retreat. I loved the bathroom - the bathtub was especially amazing and the spa concierge kindly gave me a salt and rose petal soak for it when I mentioned I was excited to use it. I cannot day enough about the staff and the quality of my stay.  This hotel is one of my favorites now and I will be back."
0.2897138680033417,0.5939014202172098,"What an amazing ""botique style"" hotel. The turn down service was impeccable! Great lighting and atmosphere throughout the hotel -  crack the window open and listen to the hustle and bustle. Super large bathtub and good size rooms. The only complaint Id have would be the sheets felt starchy - would be nice to have the same quality of sheets as other four seasons. Overall was terrific a terrific stay. Adra at the front desk was amazing - got a reservation at a restaurant which we had the best seat in the house along with complimentary Moet champagne - not too shabby... "
0.2747942386831275,0.442798353909465,"Stayed for 5 nights. First night was on 7 th floor i believe while rest of the nights were on 22nd. (They changed room on my request as earlier one didnt have a bath tub as it was accessible room.Anyhow i liked their breakfasts and service. The doormen were great. Liked the full service gym with weights and machines unlike some hotels which have a basic gym carrying treadmills etc. Pool is okay too (roughly 1.5m) and so are the locker rooms. What they can do best is not give you room on the side where the housekeeping entrance doors are. As they housekeeping guys keep coming and going you may be disturbed. Its okay if u arent bothered i was a bit, but didn't bother changing room as i came in late from office and fell asleep quickly.There was a false fire alarm which woke me up on last night and they were great in putting the last days breakfast on three house. Overall a great experience as it was in Manhattan and v close to WTC and ground zero. Century 21 is opposite the Occulus too. So all this nearby. Walk a few hundred metre to wall street as well to see the fearless girl statue and the raging bull on broadway.Closest station is Chalmers st i guess. Good restaurants on Greenwich street nearby. There is a Barnes n Noble too down the road nearby.Sharing picture that i took of a sunset from Greenwich street building and also another on wall street. My room didnt have much of a view as it was in street but room was well lit with sunlight. It was a big room i must admit.Pictures are copyrighted :)"
0.5979166666666667,0.7333333333333333,"I enjoyed my stay at this beautiful hotel! The staff was friendly, attentive and personable. The room service was delicious and the beds are very comfortable.Perfect weekend get away trip. Thank you!!"
0.5845833333333333,0.8491666666666666,"The front desk staff was affable. They greet you nicely and assist you in getting to your room. The room was very clean, comfortable bed.  The shower was great, awesome water pressure. Quiet.  Nice places to eat within walking distance."
0.41944444444444445,0.6368055555555555,"I had the pleasure of staying at the FS NYC DT for almost a full month on a job and it could not have been more wonderful.  From the friendly faces at the front door, the front desk who work hard to make you happy, and the service folds who pay attention to personal details in your room - it made my long away-from-home experience remarkable.  Thank you Alex Warren for such a warm and wonderful staff all around."
0.24982142857142858,0.49660714285714286,The Service was outstanding! From the Valet/Door Man to the in-room dining service everything was with the utmost professionalism and high quality service. I will certainly visit this location for my next planned city getaway. 
0.26,0.3277777777777778,"Over all a great hotel. However, when comparing the Four Seasons standard it left something to be desired. The execution of the details was not there. I would stay at the E 57th ST location next time for sure. "
0.42700000000000005,0.688,Amazing hotel and staff. Everything was perfect from arrival to departure. The staff was so friendly and attentive.I highly recommend the spa our massages were out of this world. We are definitely returning and telling all our friends and family. 
0.3852941176470588,0.5870588235294116,"We chose this hotel for a quick business trip to the city owing to the hotel's proximity to our client's offices. I have previously stayed at the FS in the UES, which I also like a lot.This is a glossy, gorgeous and rather ""hip"" hotel (though I dare say describing anything as hip probably isn't). The decor fits the area and the young, dynamic feel. I'd say this feels more like a business than tourist hotel because of its location and sophistication..I took rather a lot of photos of the lobby area as the natural stone pillars and the artworks are stunning. We stayed a week before Christmas  the hotel looked fashionably festive and the bar was buzzing.We met friends for dinner in the Wolfgang Puck restaurant - we had an excellent meal with superb service, whilst admiring the Tracey Emin artwork.We stayed in a Gotham Suite - really liked the peace on the top floor and the suite layout.Early breakfast the next day was serene and very different from the previous night's freneticism. A great start to a successful trip.I plan to return."
0.3814935064935065,0.5754329004329004,It’s the best hotel in manhattan. Just for the record there’s 2 Four-seasons hotels in manhattan. The reason why I choose this one (Downtown Manhattan) it’s due to its closeness to broadway st where I can buy cheap stuff on sale specially on feb nyc fashion week plus vintage stores and coffee shops are everything to me! I hope the message is crystal clear now! Their spa is amazing for stressful busniess trips to nyc. The breakfast is okay I only had avotoast so I can’t really know! Free coffee in lobby in the morning! I love nyc 
0.2334285714285714,0.49050000000000005,"Our family of four wile visiting from Australia stayed here for a week. The accommodation we selected was a one bedroom suite (similar cost to two standard rooms) which we were very happy with. The two children slept on a sofa that folded out into a bed. During the day, housekeeping returned it to a sofa then remade the bed each night, so this provided us flexibility.The quality of the room - was high, as you would expect from a Four Seasons Hotel. I suspect it must have been recently refurbished.Reception / Concierge - top notch, nothing was too much trouble and always able to assist.Doormen - brilliant, even when it's freezing outsideQuality of the reception / foyer area - appeared recently refurbished.Pool - brilliant.We would next hesitate recommending this hotel.Cost - It's not cheap, but it's a very high end hotel in NYC, so nothing's going to be cheap."
0.24960317460317458,0.5915674603174603,"We stayed for three nights in the Hudson Suite to celebrate my birthday. I wanted to stay somewhere nice, but less bustling/crowded, as NYC can get during the holidays, and the NYC Downtown was perfect for that.During arrival, the front desk wished me a happy birthday, but told us our room was not ready yet, so they took our bags and we had a drink and some food at the CUT restaurant by Wolfgang Puck. Food was good, and the ambiance was nice - had a better than average selection of liquors. 4pm had come and gone, and our room still wasn't ready. The front desk apologizes, and told me she would personally go with the housekeeping manager to check on the room. We had some complimentary hot chocolate, which was thick yet creamy and not too sweet, and within a few minutes, I was told our room was ready, and we were shown to the elevators.The Hudson Suite is quite large for a NYC hotel room. The standalone soaking tub filled pretty quickly, and could easily fit me and my partner (I am 6'3'' and she is 5'10, so that was pretty impressive). I have to say, it was incredibly relaxing to watch TV while drinking champagne in the tub.The spa was on the smaller side, and only had a steam room (not hot tub) and indoor lap pool (no poolside service). At one point, there were 5 of us crammed into a steam room that could only fit 3 people comfortably, so I left. Cannot adjust the amount of steam/heat in the steam room.Housekeeping was excellent, and very thorough and detailed. I was really hungover one day, and kept calling for complimentary water, and after I think my 3rd request (the bottles are incredibly small, maybe around 6 oz bottles), they sent up an entire case of 24 bottles, free of charge.We came back to a nice spread of chocolates and desserts one night, set up on our dining room table. We ordered room service once, which didn't take too long, but I remember thinking how weird it was that the cheese and charcuterie platter did not come with any bread or crackers.Since my partner was not feeling well the day that we were planning on leaving, we asked to extend our stay another day - the front desk was able to speak to their manager, and gave us another night's stay at the same price we booked at originally, which was much appreciated."
0.648051948051948,0.8720779220779221,"Perfect , or as close as possible , effortless chic, wonderful service and a spectacular view pool awaits you - we had a wonderful time between Christmas and New Year -, great memories for our family ."
0.22739898989898993,0.40429292929292926,"This since a couple of years back new Four Season Hotel in New York is a gem. Location is where the things happen in Tribeca , Meatpacking, Soho. It is as genuin as the old New York. Hotel and staff are as always unique, no other place in NY, that you can have the luxury of near to everything and the best Homebase."
0.31303511303511306,0.5647907647907648,"The hotel still feels new and fresh.  The rooms are spacious, comfortable and well lit.  The food was good.  The bar is on the small side if you have a large group but it is fine for a party of two.  The service was excellent as expected."
0.5533333333333333,0.7000000000000001,"The experience always matches the expectations. I would recommend without any doubt..Special shootout to Raul who helped out very kindly with all my luggage. Besides him, everyone else is also very kind and professional."
0.5095238095238096,0.761904761904762,"My husband and I stayed here for Christmas. Had an exceptional experience. Rooms were modern, super clean, and spacious (for NYC). The spa was pricey but also exceptional. The room service was also Pricey but super delicious!  All in all, we would recommend "
0.08132953963599125,0.5193439580133129,"The one stars is given for the high quality of amenties provided, the location of the hotel and the rooms were well-appointed. Absolutely heavenly bed, considering replacing the ones at my own home. The in-room dinning lunch and breakfast was also delicious. But now let’s talk about your staff. I only had two positive interactions with your staff, one was with the check-in staff member at around 2pm on the 25th. I forgot her name. She was genuinely helpful and courteous. She was of African American heritage. She gave me the impression I was really going to enjoy my stay. She explained all the benefits of being part of the Fine Hotel & Resorts program from Amex. The other positive interaction was with Brittany when she was there to help reset the elevators to the guest rooms as there was a false alarm. I showed and joked with her how everytime I stay at a Four Seasons, some type of alarm always goes off. This would have been an absolutely amazing 5 star + review for your hotel if not for the following series of events that has occurred during and after my stay at your establishment. Every other interaction with your other staff was negative and corncerning. Everything started going downhill after I requested some slippers and dental kit through the in-room iPad. I only realized there were already slippers inside the closet after they were delivered. I left the unused ones in the room. But ever since this delivery took place. Wether it’s your butlers who helped delivered the in-room dinning meals or the card left on the side of my door. Because I had a privacy sign on, I didn’t need the evening turn-down service. The card said your staff reserves the right to visually inspect the room to ensure the well-being of your guests every 24 hours and as well as making sure there were no damages done to the room. I just couldn’t help but feel like I was being investigated for having ‘invisible’ unregistered guests in my room. Your staff were poking their heads through the door to snoop. When the water was delivered, when my brunch was delivered this morning. Your staff was looking around the room whilst asking me if there would be anyone else joining me. Then there was the second incident this afternoon which could be related back to your team’s highly creative imagination being concerned with the state of the room because I have ‘invisible’ guests hiding somewhere. As I had requested the guaranteed 4PM late check out at check in. I arrived back at the hotel at 3:15 PM, planned to leave the hotel at 3:30 PM. I had a flight to catch, it leaves JFK at 8 PM tonight. there was a false fire alarm so  the elevators had to be reset. I waited for that to happen and actually enjoyed the experience because of Brittany. I went up to my floor to find my room key stopped working. I went down to the front desk to get the keys reset. The front desk staff pretended to reset my room’s key card. Gave me a new key and even at this time as I am obviously there to get my things to check out. She asks if I needed one or two keys. I am checking out. Why would I need two keys?!!!!!!! I went upstairs and SURPRISE! The key card doesn’t work. At this point I was starting to get annoyed. I used the phone in the elevator lobby to get a staff to come to my room to open my door for me. I waited several minutes and nobody showed up. I had to go downstairs myself to get the very same agent to open the door for me. She did not apologize, she shrugs and says “ I will come help you I guess. Since I am going upstairs anyway.” Another front office agent noticed she has seen me a couple of times going up and the lifts and reached out to offer help and take me to my room. The agent told her it’s fine. I will go. When we got to my floor, there was an older man from the security department waiting for me. He popped his head through as well to investigae the conditions of the room. I did not have a f*ck’n party in your hotel room. I do not have any invisible guests in my room.  The third incident, as she gave me the non-working room keycard. I asked her nicely to get me a taxi to JFK in about 10 minutes. Her response was ‘We don’t do that for our guests anymore. Guests are always late so you can request one yourself when you are actually downstairs.’ I was shocked. Then the saga continues as I was checking out. My mind was on getting to the airport on time and just signed the folios as they were handed to me and requested a taxi. I thought everything was finally over and I can bid your hotel goodbye and continue my search for a to go to hotel in NYC. Sadly your front desk staff’s ability to cause more unnecessary drama and harassment is able to reach me 35,000 feet in the air. On my way to Vegas. Congratulations to them. Bravo. They have altered my brunch bill as a lunch bill. Even though I had ordered exclusively from the breakfast menu for my brunch today placed well before noon. They did not use my daily $100 breakfast credit.  They sent me a new bill. Could you please help me fix this? Your staff needs to be retrained on manners."
0.23189328631138975,0.6375705329153605,"Beautiful hotel,very quiet which I was very impressed because usually in the city its always some noise going on.But at the Four seasons we did not hear a thing at night.Spa staff was very nice and super accommodating!!! The room is very comfortable and beautiful pictures do it not justice.I celebrated my bday there and was sent a cute dessert! Pool was heated ! Did not do any spa services but after the pool I went to use the steam room and Was invited to use their relaxation room and have a delicious tea.Food here is very expensive! I ordered a kids chicken finger w fries and an apple juice and it was $56 dollars included service charge and $5 gratuity! Crazy right?!breakfast was delicious! When we stay in a hotel  on our birthdays they usually send few things extra to celebrate your birthday but here I had a feeling they were a little cheap! For an example if you stay in a park hyatt they even send you a bottle of champagne ,at the ritz they send you a basket of chocolates but here just a cute little dessert! I have stayed in other four seasons where they go above and beyond.Just a little detail to the management! We feel appreciated with lil things like that.Overall a great stay! For NYC staying a new modern hotel is a plus! "
0.275,0.4,"A wonderful experience as always,Staff is professional and well trained.Enjoying the ground zero.Will definitely come back to this hotel again.And i will bring my family with me.Thanks to the management and staff to treat me well.."
0.2007936507936508,0.45793650793650786,"Spent the night here with my husband, sister and brother in law. Such a special treat to escape our toddlers and enjoy the city. Enjoyed the pool and spa before then had dinner @ Locanda Verde near by. Bed and bathroom in our room, 1201 were luxurious. Walked around Ground Zero and did Eataly for breakfast. Staff is amazing as usual at all Four Seasons. Thanks for having us and to Amanda for organizing."
0.22000000000000003,0.58,"The hotel is nice, but this time the experience wasn’t exciting. I was frustrated because I reserved a room with bathtub and when I arrived the hotel didn’t have anyone available. I’ll need to wait more hours to get one. "
0.3051948051948052,0.6252525252525254,"I’m not sure if I’ve reviewed this hotel before or not.  It’s the 4-5th time I’ve stayed here.  I won’t stay anywhere else in Manhattan.  First, the hotel is perfect.  It’s brand new, spotless and comfortable. The drinks at Cut are amazing.  The staff remembers you and welcomes you back each time you return.  "
0.3694444444444444,0.5083333333333333,I had a great experience with my family over the weekend. Great facility with fantastic service which is consistent with other Four Seasons hotels. A great pool and the fitness center. I enjoyed staying in the lower Manhattan compared to the upper Manhattan. 
0.4133928571428572,0.5702380952380952,"I give credit where credit is earned and due!  Great job @ Four Seasons team.  Always with impeccable service, clean rooms and great guest experience .Always super helpful concierge on hand, well deserved clef d’or .Looking forward to our next visit ."
0.4624603174603174,0.6942857142857143,"This FS hotel exceeds even the high standards one rightfully expects for a FS property.  The design, decor, and attention to detail combine to create an environment that is at once beautiful, artful, modern, intimate and serene -- no small accomplishment, and a wonderful sanctuary from the intense tempo of NYC.Sleeping room design and bedding are very conducive to restful sleep -- there is an excellent gymnasium -- excellent cuisine, as well.  The hotel does not operate its own restaurant, but Wolfgang Puck's ""Cut"" is on the property and the food, service and atmosphere were all truly superb.  Of course, the hotel does provide room service, and our meals were unfailingly punctual and deliciously well-prepared.The general manager, Mr. Thomas Carreras, is to be commended for leading a team that exudes exceptional personality, obvious intelligence, and a commitment to excellence in hospitality, and they are as efficient and effective in their respective positions as they are charming.This is one of the most accomplished and commendable FS properties within their highly regarded portfolio."
0.3430952380952381,0.6326984126984126,My husband and I have been to several Four Seasons resorts and this hotel surely stood out. The staff was friendly and attentive. The rooms were clean and had spectacular views. I would highly recommend this Four Seasons hotel.
0.4625,0.74375,"Our annual couples trip to the area where I attend a conference and we stay two or three extra days for pleasure. This has become our favorite hotel in the city because it is convenient, beautiful and the staff is outstanding. "
0.37006613756613754,0.5849735449735451,Great weekend with my daughter for eating and shopping . First time staying down town . It was a bit removed from major sights but the hotel made up for it . We used room service everyday and it was great food . Did not end up going to cut . Service did not seem as friendly There so we left . Pool was closed all weekend which they should have disclosed . All staff was very nice and the doormen were super nice !!! They set the tone for the hotel every day . Bed was very comfortable and tub is great. Right by world trade memorial and malls . 5 minutes from Eataly .
0.7,0.7041666666666667,"I cannot think of a thing to improve.  It was a perfect 2 night stay.  The staff, the room from the moment of check in until check out perfect.  Great location and convenient to everything from sights to public transportation  "
-0.325,0.55,Horrible customer service. Unauthorized CC charges made to my room and the mangers were extremely rude when handling the matter. After speaking to three different managers we are still left with $1000+charges to our credit card and zero report as promised in email 
